slope,disp,mutsd,pert_treat,patch_sd,ac,draw,batch,rep,base_n,base_usd,base_xsd,base_xmean,trough_n,trough_t,trough_usd,trough_xsd,trough_xmean,peak_n,peak_t,final_n,final_t,final_usd,final_xsd,final_xmean,final_mal,n_steps,survived
0.8,6,0.75,10,0,0,2,1,9,294.0,31.5871,39.33425,49.176,13.0,310.0,8.58295,10.3359,78.5778,177.0,520.0,100.0,910.0,2.41627,3.57726,96.4772,10.27,91,1
0.8,6,0.75,10,1,0,0,1,0,247.0,31.77545,39.50725,50.4411,3.0,390.0,0.814018,5.25612,62.6666,3.0,390.0,3.0,400.0,0.419559,6.20356,67.7646,8.25277,40,0
0.8,6,0.75,10,1,0,0,1,1,311.5,29.4,36.66205,48.61155,29.0,280.0,28.5354,32.6401,44.0866,136.0,380.0,116.0,910.0,1.83353,2.91122,2.1679,9.69118,91,1
0.8,6,0.75,10,1,0,0,1,2,233.0,33.635,41.69865,47.298249999999996,0.0,350.0,nan,nan,nan,0.0,350.0,0.0,350.0,nan,nan,nan,nan,35,0
0.8,6,0.75,10,1,0,0,1,3,250.0,31.9981,39.52365,50.6239,0.0,640.0,nan,nan,nan,0.0,640.0,0.0,640.0,nan,nan,nan,nan,64,0
0.8,6,0.75,10,1,0,0,1,4,231.5,33.4435,41.3551,50.228449999999995,5.0,400.0,0.785582,2.30048,79.0193,5.0,400.0,5.0,400.0,0.785582,2.30048,79.0193,9.62106,40,0
0.8,6,0.75,10,1,0,0,1,5,255.5,31.42795,39.1161,45.9839,30.0,280.0,29.6346,36.1722,55.1631,208.0,590.0,181.0,910.0,38.4965,47.5435,51.5242,9.69854,91,1
0.8,6,0.75,10,1,0,0,1,6,295.5,32.64235,40.25345,51.64985,3.0,290.0,0.662902,3.85064,79.1851,6.0,300.0,6.0,300.0,1.09788,5.48069,78.0849,7.74224,30,0
0.8,6,0.75,10,1,0,0,1,7,221.5,32.67945,40.6897,50.29165,2.0,510.0,0.0413289,5.88637,85.0891,8.0,520.0,2.0,550.0,0.708081,0.284724,81.0412,8.0707,55,0
0.8,6,0.75,10,1,0,0,1,8,298.5,30.41535,37.8584,48.517300000000006,4.0,300.0,11.9333,20.0281,84.0083,6.0,310.0,4.0,320.0,0.581983,1.70223,56.5127,10.3871,32,0
0.8,6,0.75,10,1,0,0,1,9,232.5,31.746699999999997,39.2601,46.2077,5.0,880.0,1.1948,1.82935,63.2731,5.0,880.0,5.0,880.0,1.1948,1.82935,63.2731,8.36157,88,0
0.8,6,0.75,10,1,0,1,1,0,257.5,31.369349999999997,39.12715,48.557950000000005,5.0,300.0,0.494227,2.27774,82.0836,121.0,540.0,82.0,910.0,2.69913,3.48628,95.7759,10.409,91,1
0.8,6,0.75,10,1,0,1,1,1,285.5,31.097749999999998,38.64365,54.2337,5.0,310.0,0.860382,8.92156,87.5633,129.0,450.0,99.0,910.0,3.91415,5.21927,94.7897,10.3628,91,1
0.8,6,0.75,10,1,0,1,1,2,316.0,29.40445,36.8871,54.1477,4.0,350.0,2.86951,1.88789,35.8983,12.0,360.0,10.0,370.0,1.0266,1.76004,33.1726,10.4564,37,0
0.8,6,0.75,10,1,0,1,1,3,267.5,30.171,37.69615,50.567049999999995,3.0,910.0,0.593338,4.86533,27.8769,3.0,910.0,3.0,910.0,0.593338,4.86533,27.8769,11.4863,91,0
0.8,6,0.75,10,1,0,1,1,4,277.5,30.43895,37.89795,50.278099999999995,3.0,380.0,0.710812,1.87945,86.9401,3.0,380.0,3.0,380.0,0.710812,1.87945,86.9401,10.0589,38,0
0.8,6,0.75,10,1,0,1,1,5,289.0,30.654249999999998,38.29455,50.616,2.0,400.0,0.256688,0.690434,88.2524,2.0,400.0,2.0,400.0,0.256688,0.690434,88.2524,10.3121,40,0
0.8,6,0.75,10,1,0,1,1,6,310.0,30.11795,37.4884,50.99435,15.0,390.0,1.55344,2.88879,94.6315,116.0,890.0,70.0,910.0,1.53918,2.58549,97.4119,10.2851,91,1
0.8,6,0.75,10,1,0,1,1,7,236.5,32.38035,40.3868,47.0474,12.0,290.0,2.44501,5.42595,87.3176,132.0,800.0,92.0,910.0,2.05885,2.42461,97.1824,9.99029,91,1
0.8,6,0.75,10,1,0,1,1,8,232.0,33.566050000000004,41.88775,51.44395,15.0,330.0,2.6176,4.40878,85.6168,125.0,720.0,103.0,910.0,1.78248,3.10049,96.0365,10.0802,91,1
0.8,6,0.75,10,1,0,1,1,9,248.0,33.07685,41.22465,51.418000000000006,2.0,330.0,1.02053,1.28979,91.1366,117.0,540.0,93.0,910.0,2.30416,3.48308,96.4527,10.3362,91,1
0.8,6,0.75,10,1,0,2,1,0,288.5,30.5167,38.18405,48.78735,8.0,290.0,6.44238,13.4421,66.2285,8.0,290.0,8.0,290.0,6.44238,13.4421,66.2285,9.67043,29,0
0.8,6,0.75,10,1,0,2,1,1,323.5,31.03725,38.523399999999995,47.0283,63.0,390.0,19.4479,23.8905,15.4827,198.0,850.0,166.0,910.0,15.512,19.3212,14.5089,10.1323,91,1
0.8,6,0.75,10,1,0,2,1,2,244.5,32.9266,41.0454,47.6101,4.0,300.0,1.66552,2.80274,84.5683,4.0,300.0,4.0,300.0,1.66552,2.80274,84.5683,10.0848,30,0
0.8,6,0.75,10,1,0,2,1,3,249.0,33.0178,41.266949999999994,49.88055,25.0,300.0,33.3689,42.1064,32.0922,125.0,370.0,94.0,910.0,3.62472,5.1818,4.10274,9.7768,91,1
0.8,6,0.75,10,1,0,2,1,4,288.0,31.361649999999997,38.89365,46.1751,3.0,300.0,1.73787,0.714369,43.4519,22.0,330.0,3.0,370.0,1.74542,4.43672,43.5841,8.46635,37,0
0.8,6,0.75,10,1,0,2,1,5,273.0,32.3972,40.33855,51.278999999999996,1.0,390.0,nan,nan,72.5184,6.0,410.0,3.0,420.0,0.117752,4.81447,78.2458,9.83913,42,0
0.8,6,0.75,10,1,0,2,1,6,270.0,32.0173,40.002250000000004,49.021699999999996,4.0,330.0,1.4988,1.88282,79.1635,6.0,360.0,6.0,360.0,0.49203,1.87051,77.6503,10.9291,36,0
0.8,6,0.75,10,1,0,2,1,7,286.0,29.353,36.611850000000004,51.3916,50.0,280.0,21.8339,27.512,44.8595,150.0,390.0,66.0,910.0,2.36825,3.36859,2.78128,9.57986,91,1
0.8,6,0.75,10,1,0,2,1,8,280.0,29.7999,37.18145,50.834500000000006,29.0,280.0,15.1883,17.22,83.6437,111.0,610.0,77.0,910.0,1.63203,2.33778,97.5233,10.1785,91,1
0.8,6,0.75,10,1,0,2,1,9,235.0,34.0687,42.565200000000004,48.7855,10.0,380.0,2.13093,4.49126,88.4679,154.0,540.0,96.0,910.0,1.62971,2.09206,97.332,10.3249,91,1
0.8,6,0.75,10,1,2,0,1,0,342.0,31.8196,39.7387,46.8852,12.0,370.0,12.1797,15.1323,77.5483,122.0,660.0,86.0,910.0,1.41064,2.60138,96.8494,10.2837,91,1
0.8,6,0.75,10,1,2,0,1,1,352.5,30.02015,37.206900000000005,48.1309,4.0,400.0,0.870193,2.5705,85.2802,22.0,450.0,6.0,580.0,0.875136,3.6304,93.0502,11.88,58,0
0.8,6,0.75,10,1,2,0,1,2,317.5,32.212900000000005,40.036950000000004,46.27485,16.0,530.0,3.28316,5.98988,85.8753,150.0,910.0,150.0,910.0,5.9121,7.32307,92.1426,10.1413,91,1
0.8,6,0.75,10,1,2,0,1,3,310.0,31.683999999999997,39.3091,48.3055,17.0,320.0,3.51964,4.87656,81.6269,150.0,900.0,117.0,910.0,4.89835,5.98971,95.105,9.85862,91,1
0.8,6,0.75,10,1,2,0,1,4,284.0,31.560200000000002,39.17795,44.4151,6.0,390.0,0.328356,2.41004,77.9551,160.0,850.0,91.0,910.0,3.76486,4.7553,94.64,9.93659,91,1
0.8,6,0.75,10,1,2,0,1,5,397.0,29.56255,36.86635,46.20115,38.0,280.0,18.8015,23.9399,23.8057,251.0,580.0,181.0,910.0,34.3235,42.3294,31.1037,10.1317,91,1
0.8,6,0.75,10,1,2,0,1,6,347.5,29.80495,37.05045,45.381699999999995,2.0,670.0,0.134333,2.01943,81.9715,2.0,670.0,2.0,670.0,0.134333,2.01943,81.9715,10.8828,67,0
0.8,6,0.75,10,1,2,0,1,7,290.0,32.048700000000004,39.92765,46.48535,40.0,340.0,3.10504,4.46806,92.099,157.0,710.0,93.0,910.0,5.27829,6.28669,93.2594,10.2532,91,1
0.8,6,0.75,10,1,2,0,1,8,327.0,30.47225,37.89149999999999,48.68535,1.0,430.0,nan,nan,75.2143,1.0,430.0,1.0,430.0,nan,nan,75.2143,9.00486,43,0
0.8,6,0.75,10,1,2,0,1,9,319.0,31.275100000000002,38.6977,48.19215,50.0,590.0,15.0726,18.1051,86.818,145.0,880.0,133.0,910.0,4.1391,5.57544,93.5735,10.2612,91,1
0.8,6,0.75,10,1,2,1,1,0,320.5,30.48265,37.78495,45.518,6.0,470.0,1.50029,4.81762,24.5092,43.0,530.0,7.0,610.0,0.9068,6.7363,28.7631,13.3903,61,0
0.8,6,0.75,10,1,2,1,1,1,347.0,31.4914,39.190650000000005,47.58775,2.0,470.0,0.266147,2.87929,31.958,2.0,470.0,2.0,480.0,0.505153,0.273267,30.8412,9.88115,48,0
0.8,6,0.75,10,1,2,1,1,2,344.5,30.09915,37.26625,48.61695,43.0,280.0,30.4737,38.1085,48.8879,146.0,910.0,146.0,910.0,4.82161,6.50736,5.31119,10.1163,91,1
0.8,6,0.75,10,1,2,1,1,3,295.5,32.385949999999994,40.224000000000004,46.4957,41.0,280.0,29.9133,38.3242,34.3066,213.0,420.0,132.0,910.0,10.3851,12.9468,9.23186,9.93912,91,1
0.8,6,0.75,10,1,2,1,1,4,348.0,30.89045,38.3511,45.7181,22.0,280.0,29.7145,37.8706,32.964,141.0,510.0,83.0,910.0,2.28241,3.42311,2.6731,9.43731,91,1
0.8,6,0.75,10,1,2,1,1,5,338.0,31.8079,39.658,47.9825,46.0,290.0,24.8072,30.7876,47.2803,294.0,670.0,244.0,910.0,36.715,45.4013,52.2867,10.0212,91,1
0.8,6,0.75,10,1,2,1,1,6,287.0,31.4265,39.06455,44.398849999999996,1.0,480.0,nan,nan,29.1539,3.0,490.0,3.0,490.0,0.830401,6.10939,25.3778,12.5741,49,0
0.8,6,0.75,10,1,2,1,1,7,326.5,29.646349999999998,36.9395,52.431349999999995,20.0,290.0,18.0111,21.8982,63.1841,166.0,620.0,87.0,910.0,2.03698,2.64248,96.7467,10.269,91,1
0.8,6,0.75,10,1,2,1,1,8,389.0,29.307499999999997,36.569,48.118750000000006,26.0,300.0,22.2248,27.1131,65.3112,26.0,300.0,26.0,300.0,22.2248,27.1131,65.3112,9.16067,30,1
0.8,6,0.75,10,1,2,1,1,9,284.0,32.03465,40.0869,51.207750000000004,2.0,360.0,0.789988,6.20262,85.6662,2.0,360.0,2.0,360.0,0.789988,6.20262,85.6662,5.45452,36,0
0.8,6,0.75,10,1,2,2,1,0,352.0,29.87,37.39985,48.96685,60.0,310.0,29.4284,37.2909,42.1383,379.0,820.0,253.0,910.0,32.0602,40.1784,51.7114,9.7063,91,1
0.8,6,0.75,10,1,2,2,1,1,282.5,32.5552,40.7639,47.001599999999996,48.0,290.0,26.8571,33.8461,47.1795,187.0,350.0,66.0,910.0,1.32218,2.36613,1.76904,9.94012,91,1
0.8,6,0.75,10,1,2,2,1,2,270.5,31.798000000000002,39.917199999999994,46.96725,1.0,600.0,nan,nan,89.7128,1.0,600.0,1.0,600.0,nan,nan,89.7128,10.208,60,0
0.8,6,0.75,10,1,2,2,1,3,319.0,31.197,39.2123,49.181200000000004,31.0,280.0,31.0449,37.825,48.6669,227.0,700.0,187.0,910.0,38.2192,47.4405,51.2846,10.2011,91,1
0.8,6,0.75,10,1,2,2,1,4,265.5,32.89085,41.5236,50.1703,28.0,280.0,20.0659,22.5459,72.7253,151.0,600.0,72.0,910.0,4.06666,5.43896,96.1906,10.2425,91,1
0.8,6,0.75,10,1,2,2,1,5,355.0,28.87525,36.0704,50.1609,64.0,310.0,30.345,38.1625,37.0385,257.0,390.0,151.0,910.0,36.8174,46.0565,58.9441,9.87982,91,1
0.8,6,0.75,10,1,2,2,1,6,293.5,30.685650000000003,38.541349999999994,52.6736,0.0,370.0,nan,nan,nan,0.0,370.0,0.0,370.0,nan,nan,nan,nan,37,0
0.8,6,0.75,10,1,2,2,1,7,359.0,29.502450000000003,36.95455,50.811350000000004,1.0,630.0,nan,nan,85.0526,9.0,640.0,3.0,660.0,1.13048,3.40358,80.0767,10.3398,66,0
0.8,6,0.75,10,1,2,2,1,8,351.0,29.0293,36.58475,52.05325,56.0,590.0,1.72635,2.55444,1.7314,118.0,630.0,83.0,910.0,1.85581,2.68548,2.53219,10.1745,91,1
0.8,6,0.75,10,1,2,2,1,9,323.0,29.090600000000002,36.406,49.4366,1.0,860.0,nan,nan,64.0979,1.0,860.0,1.0,860.0,nan,nan,64.0979,9.4579,86,0
0.8,6,0.75,10,1,4,0,1,0,341.5,32.3286,40.11135,48.3815,82.0,590.0,6.99305,9.0304,5.44076,187.0,680.0,117.0,910.0,9.3975,12.3137,8.40427,9.87263,91,1
0.8,6,0.75,10,1,4,0,1,1,365.0,29.7543,36.7507,46.26815,2.0,300.0,0.425818,5.59307,8.82683,2.0,300.0,2.0,300.0,0.425818,5.59307,8.82683,13.9978,30,0
0.8,6,0.75,10,1,4,0,1,2,302.5,31.909349999999996,39.7742,45.1725,40.0,630.0,1.38335,2.63912,1.64504,155.0,870.0,145.0,910.0,4.36359,6.20656,4.99125,9.76273,91,1
0.8,6,0.75,10,1,4,0,1,3,372.5,30.371650000000002,37.8144,44.985749999999996,35.0,290.0,29.7103,38.0813,28.1889,224.0,780.0,172.0,910.0,4.85468,6.64041,6.43837,9.82446,91,1
0.8,6,0.75,10,1,4,0,1,4,318.0,31.7265,39.23905,43.69785,6.0,320.0,2.2107,2.38298,82.4401,6.0,320.0,6.0,320.0,2.2107,2.38298,82.4401,10.1193,32,0
0.8,6,0.75,10,1,4,0,1,5,325.5,30.27265,37.5346,44.79845,41.0,280.0,30.0422,37.249,52.3609,202.0,810.0,129.0,910.0,10.9624,14.5148,10.4711,9.74811,91,1
0.8,6,0.75,10,1,4,0,1,6,336.5,31.059350000000002,38.776700000000005,45.7565,38.0,470.0,4.35176,6.64519,24.8861,223.0,810.0,147.0,910.0,11.8009,15.4681,13.9083,9.76986,91,1
0.8,6,0.75,10,1,4,0,1,7,378.0,29.88345,37.24615,45.5259,55.0,310.0,19.7057,24.6454,81.9669,361.0,830.0,248.0,910.0,31.768,39.1358,39.0606,9.65738,91,1
0.8,6,0.75,10,1,4,0,1,8,363.0,30.0432,37.25435,45.71705,53.0,280.0,22.5823,27.2972,39.0234,215.0,730.0,157.0,910.0,4.67258,5.9369,5.11716,9.67556,91,1
0.8,6,0.75,10,1,4,0,1,9,319.0,32.1772,40.0802,46.43815,52.0,290.0,7.52606,9.86319,7.73489,234.0,410.0,194.0,910.0,12.7565,17.0911,21.2245,9.67412,91,1
0.8,6,0.75,10,1,4,1,1,0,357.5,27.7991,35.2476,50.15585,40.0,670.0,4.15836,6.32706,49.201,125.0,770.0,107.0,910.0,4.51292,6.80784,48.3832,9.84844,91,1
0.8,6,0.75,10,1,4,1,1,1,328.5,27.9542,35.18025,51.34025,2.0,750.0,3.01451,3.20975,71.0531,50.0,850.0,43.0,910.0,2.16157,4.31907,82.8326,10.4099,91,1
0.8,6,0.75,10,1,4,1,1,2,298.5,30.897199999999998,38.82825,49.632999999999996,45.0,270.0,28.5591,35.9481,61.6098,159.0,420.0,88.0,910.0,2.22477,3.59628,95.8024,10.2954,91,1
0.8,6,0.75,10,1,4,1,1,3,313.5,28.39405,35.6185,50.095600000000005,22.0,910.0,9.52503,12.6716,56.1197,22.0,910.0,22.0,910.0,9.52503,12.6716,56.1197,9.6421,91,1
0.8,6,0.75,10,1,4,1,1,4,388.5,28.0248,35.40655,50.612750000000005,2.0,610.0,0.585215,0.731002,82.4343,26.0,700.0,7.0,890.0,2.64439,3.40299,77.0439,10.153,89,0
0.8,6,0.75,10,1,4,1,1,5,354.5,28.98205,36.376850000000005,52.65075,27.0,320.0,19.4633,24.5827,66.2701,170.0,630.0,155.0,910.0,5.94828,7.25535,92.396,10.4099,91,1
0.8,6,0.75,10,1,4,1,1,6,333.5,28.08175,35.2226,53.8264,31.0,540.0,6.9494,10.1289,40.3659,155.0,860.0,77.0,910.0,6.64771,8.80514,44.4821,9.93998,91,1
0.8,6,0.75,10,1,4,1,1,7,373.5,27.74525,35.0471,53.269149999999996,26.0,480.0,22.89,30.6475,69.3167,151.0,690.0,91.0,910.0,4.36271,5.06436,95.8577,10.8163,91,1
0.8,6,0.75,10,1,4,1,1,8,360.0,28.4482,35.67575,50.6017,40.0,540.0,6.95028,7.46135,36.9985,141.0,820.0,79.0,910.0,8.11954,11.4963,44.4894,9.82793,91,1
0.8,6,0.75,10,1,4,1,1,9,327.0,28.0506,35.4109,50.68105,51.0,280.0,20.1414,26.2628,61.6621,177.0,510.0,92.0,910.0,7.22673,8.41333,94.5289,10.1901,91,1
0.8,6,0.75,10,1,4,2,1,0,385.0,28.72685,36.0986,53.591350000000006,3.0,360.0,0.328934,0.833731,87.358,3.0,360.0,3.0,360.0,0.328934,0.833731,87.358,10.6,36,0
0.8,6,0.75,10,1,4,2,1,1,378.5,29.48365,36.8531,51.596050000000005,48.0,370.0,17.7987,23.5091,62.8727,164.0,670.0,131.0,910.0,7.08757,10.5208,65.4438,9.98753,91,1
0.8,6,0.75,10,1,4,2,1,2,394.0,28.750300000000003,35.99135,49.753299999999996,2.0,400.0,0.0601931,4.30735,53.1847,2.0,400.0,2.0,410.0,0.280745,6.36143,45.6407,11.8215,41,0
0.8,6,0.75,10,1,4,2,1,3,339.0,29.3784,36.652100000000004,53.7793,14.0,380.0,2.18715,4.68048,49.699,133.0,670.0,67.0,910.0,2.96288,5.44753,67.3508,9.91846,91,1
0.8,6,0.75,10,1,4,2,1,4,314.5,29.0592,36.4875,51.573800000000006,30.0,280.0,25.7157,30.5211,44.7818,248.0,790.0,227.0,910.0,27.4334,34.1894,36.923,9.66246,91,1
0.8,6,0.75,10,1,4,2,1,5,351.5,29.1595,36.59755,51.186099999999996,33.0,720.0,6.96505,9.63689,74.9211,108.0,860.0,90.0,910.0,3.33885,6.29353,65.3215,9.88627,91,1
0.8,6,0.75,10,1,4,2,1,6,362.5,28.3819,35.684349999999995,53.12115,79.0,270.0,23.8943,27.9523,63.3915,254.0,740.0,146.0,910.0,12.8759,16.0619,85.9537,10.1498,91,1
0.8,6,0.75,10,1,4,2,1,7,352.0,27.70215,34.44945,55.21945,75.0,270.0,21.9595,25.5595,57.9211,184.0,380.0,150.0,910.0,7.60333,10.6939,66.762,10.0915,91,1
0.8,6,0.75,10,1,4,2,1,8,403.5,27.62355,34.66265,53.00365,63.0,280.0,27.2496,34.1026,49.0263,153.0,650.0,74.0,910.0,1.80107,2.68675,1.86623,9.89015,91,1
0.8,6,0.75,10,1,4,2,1,9,407.0,29.5699,37.0374,50.220349999999996,2.0,390.0,0.287612,4.54071,90.7239,2.0,390.0,2.0,390.0,0.287612,4.54071,90.7239,7.04069,39,0
0.8,6,0.75,10,2,0,0,1,0,130.5,31.166800000000002,39.15205,53.955,6.0,280.0,2.95686,6.46071,91.2836,6.0,280.0,6.0,290.0,2.81382,4.98667,91.6551,9.27205,29,0
0.8,6,0.75,10,2,0,0,1,1,158.5,34.591049999999996,42.75465,50.462500000000006,17.0,320.0,2.43296,4.45113,93.2006,94.0,670.0,55.0,910.0,1.34532,2.15539,97.4381,9.89909,91,1
0.8,6,0.75,10,2,0,0,1,2,173.0,33.39965,41.50565,53.94355,3.0,340.0,0.505364,3.12578,94.8627,3.0,340.0,3.0,340.0,0.505364,3.12578,94.8627,7.99901,34,0
0.8,6,0.75,10,2,0,0,1,3,151.5,34.6946,42.6695,49.531850000000006,0.0,330.0,nan,nan,nan,0.0,330.0,0.0,330.0,nan,nan,nan,nan,33,0
0.8,6,0.75,10,2,0,0,1,4,190.0,33.35535,41.0916,48.949,5.0,320.0,0.303928,3.98981,81.6891,7.0,330.0,6.0,340.0,1.14667,4.08514,82.9102,10.3974,34,0
0.8,6,0.75,10,2,0,0,1,5,152.5,32.551,40.34825,51.450649999999996,4.0,290.0,15.2055,18.0834,77.724,4.0,290.0,4.0,290.0,15.2055,18.0834,77.724,8.09855,29,0
0.8,6,0.75,10,2,0,0,1,6,162.5,36.32585,44.8996,51.0818,0.0,360.0,nan,nan,nan,0.0,360.0,0.0,360.0,nan,nan,nan,nan,36,0
0.8,6,0.75,10,2,0,0,1,7,162.0,34.6756,43.128699999999995,48.8014,3.0,430.0,0.627869,2.01709,83.4933,14.0,460.0,14.0,460.0,1.78281,3.64971,85.565,10.2316,46,1
0.8,6,0.75,10,2,0,0,1,8,177.5,31.634349999999998,39.344,54.1298,5.0,370.0,1.72345,3.70315,79.764,14.0,390.0,10.0,400.0,1.76989,3.24573,81.5345,8.75694,40,0
0.8,6,0.75,10,2,0,0,1,9,139.0,20.406,25.7833,77.3372,3.0,290.0,0.0775142,1.24129,84.7655,3.0,290.0,3.0,290.0,0.0775142,1.24129,84.7655,12.0157,29,0
0.8,6,0.75,10,2,0,1,1,0,157.0,33.0058,41.032399999999996,41.676249999999996,4.0,330.0,0.796541,7.97166,72.794,4.0,330.0,4.0,330.0,0.796541,7.97166,72.794,12.7441,33,0
0.8,6,0.75,10,2,0,1,1,1,149.5,36.2934,44.97985,50.514849999999996,3.0,330.0,0.945786,2.66164,91.1049,99.0,660.0,88.0,910.0,1.61688,2.76114,96.997,10.6832,91,1
0.8,6,0.75,10,2,0,1,1,2,132.0,30.51865,38.12125,35.8378,3.0,290.0,0.700377,4.51214,82.2167,3.0,290.0,3.0,290.0,0.700377,4.51214,82.2167,11.3176,29,0
0.8,6,0.75,10,2,0,1,1,3,160.5,33.269099999999995,41.017700000000005,48.1535,2.0,520.0,0.0894412,4.96252,78.7439,2.0,520.0,2.0,520.0,0.0894412,4.96252,78.7439,15.2149,52,0
0.8,6,0.75,10,2,0,1,1,4,133.0,33.163399999999996,40.9497,46.79275,3.0,320.0,1.12796,4.22433,87.7563,3.0,320.0,3.0,320.0,1.12796,4.22433,87.7563,9.97827,32,0
0.8,6,0.75,10,2,0,1,1,5,195.0,32.7338,40.476,47.067949999999996,2.0,400.0,0.0921611,0.267691,15.8067,2.0,400.0,2.0,400.0,0.0921611,0.267691,15.8067,10.7537,40,0
0.8,6,0.75,10,2,0,1,1,6,174.5,32.645250000000004,40.4882,47.894400000000005,2.0,320.0,0.0572522,0.408745,72.7407,2.0,320.0,2.0,320.0,0.0572522,0.408745,72.7407,9.88452,32,0
0.8,6,0.75,10,2,0,1,1,7,153.0,35.867149999999995,44.521550000000005,48.94515,0.0,660.0,nan,nan,nan,0.0,660.0,0.0,660.0,nan,nan,nan,nan,66,0
0.8,6,0.75,10,2,0,1,1,8,197.5,31.8253,39.421350000000004,48.2748,2.0,330.0,0.476611,0.490204,87.4685,2.0,330.0,2.0,340.0,0.704266,2.34905,86.1541,10.9835,34,0
0.8,6,0.75,10,2,0,1,1,9,153.5,35.2362,43.70735,44.87285,1.0,420.0,nan,nan,87.3886,1.0,420.0,1.0,420.0,nan,nan,87.3886,6.55118,42,0
0.8,6,0.75,10,2,0,2,1,0,208.5,31.82055,39.48015,49.2294,7.0,340.0,2.11355,6.39471,86.5892,88.0,910.0,88.0,910.0,1.88561,3.317,96.173,10.0082,91,1
0.8,6,0.75,10,2,0,2,1,1,194.0,31.2927,38.82045,47.3164,3.0,410.0,0.397722,2.48722,83.5737,3.0,410.0,3.0,420.0,1.16563,4.6844,79.2446,12.1807,42,0
0.8,6,0.75,10,2,0,2,1,2,194.5,31.68025,39.746449999999996,50.28145,21.0,310.0,4.6283,5.84721,86.4021,101.0,500.0,60.0,910.0,1.58905,2.42185,97.1665,10.6165,91,1
0.8,6,0.75,10,2,0,2,1,3,190.5,30.4448,37.84265,54.5383,2.0,690.0,0.328974,0.936691,74.7465,2.0,690.0,2.0,690.0,0.328974,0.936691,74.7465,12.7612,69,0
0.8,6,0.75,10,2,0,2,1,4,179.0,34.6035,42.931650000000005,50.38615,6.0,360.0,26.3442,32.7123,33.4216,6.0,360.0,6.0,370.0,1.12224,5.3859,9.69959,10.6967,37,0
0.8,6,0.75,10,2,0,2,1,5,180.5,32.3731,40.146699999999996,50.4041,0.0,320.0,nan,nan,nan,0.0,320.0,0.0,320.0,nan,nan,nan,nan,32,0
0.8,6,0.75,10,2,0,2,1,6,195.0,31.200249999999997,38.635850000000005,51.051950000000005,17.0,290.0,27.0768,28.8271,82.5926,92.0,760.0,25.0,910.0,1.20749,2.41201,97.1925,10.2404,91,1
0.8,6,0.75,10,2,0,2,1,7,168.0,35.2205,43.764,47.08685,22.0,280.0,15.5653,18.6385,82.8639,111.0,730.0,53.0,910.0,1.736,2.6769,2.26437,10.1567,91,1
0.8,6,0.75,10,2,0,2,1,8,171.0,33.88715,42.20465,48.277249999999995,2.0,300.0,0.629636,3.64738,85.5648,2.0,300.0,2.0,300.0,0.629636,3.64738,85.5648,8.01699,30,0
0.8,6,0.75,10,2,0,2,1,9,179.5,33.72265,42.214299999999994,49.3893,0.0,440.0,nan,nan,nan,0.0,440.0,0.0,440.0,nan,nan,nan,nan,44,0
0.8,6,0.75,10,2,2,0,1,0,245.5,29.9741,37.08645,40.780150000000006,35.0,280.0,26.9242,32.2502,29.293,268.0,660.0,206.0,910.0,34.5674,42.9106,37.04,9.9658,91,1
0.8,6,0.75,10,2,2,0,1,1,234.0,32.983999999999995,40.69945,45.9056,40.0,280.0,28.0749,34.26,67.3901,283.0,800.0,152.0,910.0,35.9796,44.4472,53.518,10.1282,91,1
0.8,6,0.75,10,2,2,0,1,2,291.5,30.7083,38.046350000000004,46.43285,63.0,430.0,2.60468,4.08857,3.90522,229.0,880.0,141.0,910.0,9.01307,12.5481,15.9277,9.99984,91,1
0.8,6,0.75,10,2,2,0,1,3,238.0,32.636449999999996,40.301,45.919349999999994,1.0,590.0,nan,nan,34.1482,1.0,590.0,1.0,590.0,nan,nan,34.1482,11.0219,59,0
0.8,6,0.75,10,2,2,0,1,4,224.0,33.201499999999996,40.8184,48.07585,3.0,580.0,1.00829,0.810775,72.9124,17.0,630.0,3.0,690.0,0.320684,5.62911,62.5629,15.6499,69,0
0.8,6,0.75,10,2,2,0,1,5,305.5,30.696199999999997,38.0807,51.2461,18.0,290.0,28.1188,36.028,44.514,213.0,860.0,101.0,910.0,6.579,8.82026,8.93281,9.95622,91,1
0.8,6,0.75,10,2,2,0,1,6,272.0,32.769000000000005,40.71285,47.6691,32.0,290.0,15.9028,19.9767,11.2059,216.0,760.0,118.0,910.0,5.82476,8.35759,9.17858,9.88452,91,1
0.8,6,0.75,10,2,2,0,1,7,326.5,30.5188,37.95085,48.751000000000005,28.0,280.0,24.7676,30.7246,24.9632,205.0,880.0,193.0,910.0,8.12694,10.9403,11.444,9.63385,91,1
0.8,6,0.75,10,2,2,0,1,8,279.0,31.2756,38.89534999999999,49.95485,9.0,400.0,4.86545,5.4928,87.9446,188.0,610.0,114.0,910.0,7.82628,9.41631,91.8673,10.0016,91,1
0.8,6,0.75,10,2,2,0,1,9,266.0,31.6965,39.0928,42.05615,33.0,290.0,16.5966,20.5028,8.23585,127.0,770.0,109.0,910.0,3.77694,5.71158,6.3072,9.94389,91,1
0.8,6,0.75,10,2,2,1,1,0,245.0,31.3376,38.79645,52.2291,37.0,270.0,28.7407,33.0428,58.1982,136.0,620.0,87.0,910.0,1.95377,3.07957,95.897,10.1908,91,1
